time_tick,lac_X_value,lac_Y_value,lac_Z_value,turn,success,hoop
5.236551,0.481511,-0.359782,-0.86977,1,0,0
5.27125,0.928136,-0.516017,-1.090513,1,0,0
5.305948,0.97127,-0.21352,0.275825,1,0,0
5.335672,1.597092,-0.169664,0.271714,1,0,0
5.370401,4.251437,-0.926534,0.867292,1,0,0
5.405069,2.822365,-1.74355,2.885344,1,0,0
5.434824,-1.974199,-0.345274,1.261869,1,0,0
5.469553,-2.611057,-0.967154,-0.612463,1,0,0
5.504221,-2.082293,-0.686328,-0.07791,1,0,0
5.53895,-1.249337,-0.445323,-0.477747,1,0,0
5.568674,0.076137,-0.882013,-0.8711,1,0,0
5.603372,0.768193,-0.440426,-1.1241,2,0,1
5.638071,-0.446115,-0.022024,-1.616034,2,0,1
5.672769,-1.074776,-0.390255,-1.648664,2,0,1
5.702524,-0.787541,0.055905,-2.256565,2,0,1
5.737222,-0.651134,-0.437342,-1.948466,2,0,1
5.771921,0.612848,-0.15091,-0.654753,2,0,1
5.801645,1.644631,-0.542964,-0.051752,2,0,1
5.836374,0.382408,-1.350378,1.504318,2,0,1
5.871042,0.802891,-0.835333,0.540081,2,0,1
5.905771,1.633504,-1.312068,1.409042,2,0,1
5.935526,1.564588,-1.688293,1.730342,2,0,1
5.970194,1.127891,-0.716132,1.096397,2,0,1
6.004923,0.952815,-0.653616,0.303894,2,0,1
6.039591,0.78494,-0.411883,-0.400154,2,0,1
6.069329,0.926422,0.096097,-0.498343,2,0,1
6.104028,1.085993,0.227304,-0.231287,2,0,1
6.138726,0.285994,0.160959,-0.530596,2,0,1
6.168481,0.554096,0.401546,-0.813837,2,0,1
6.203179,0.713624,0.113897,-0.351612,2,0,1
6.237878,-0.418998,0.218578,-0.405998,2,0,1
6.272576,0.4643,0.413106,-0.170446,2,0,1
6.302331,-0.133429,-0.408763,-0.42627,2,0,1
6.336999,-0.332417,-0.039058,-0.240755,2,0,1
6.371728,-0.508742,-0.118896,0.552696,2,0,1
6.406396,-0.757761,-0.010873,-0.209496,2,0,1
6.436151,0.157357,-0.107334,-0.077868,2,0,1
6.47088,0.46186,-0.472963,0.297319,2,0,1
6.505548,-0.07133,-0.382876,0.26399,2,0,1
6.535302,0.118669,-0.243828,0.088033,2,0,1
6.570001,0.143447,-0.440067,-0.517685,2,0,1
6.604699,0.627139,-0.090156,0.319893,2,0,1
6.639398,0.094103,-0.425376,-0.353398,2,0,1
6.669152,0.10584,-0.351553,-0.665063,2,0,1
6.703851,0.629205,0.023347,-0.022712,2,0,1
6.738549,0.444411,-0.044974,-0.469335,2,0,1
6.773248,0.528712,0.368322,0.095789,2,0,1
6.802972,0.806577,0.415068,0.137571,2,0,1
6.837701,0.61344,0.334217,-0.11725,2,0,1
6.872369,0.350623,0.260206,-0.111795,2,0,1
6.902123,-0.078052,0.104809,-0.433241,2,0,1
6.936852,-0.518521,0.042331,0.021776,2,0,1
6.97152,-0.687052,-0.119633,0.249892,2,0,1
7.001275,-0.521484,0.041221,0.235757,2,0,1
7.035974,-0.514828,-0.275528,0.146047,2,0,1
7.070654,-0.327483,-0.211162,0.358847,2,0,1
7.105353,-0.223702,0.010916,0.333652,2,0,1
7.135107,-0.183756,-0.149249,0.182758,2,0,1
7.169806,0.20019,-0.020852,0.259441,2,0,1
7.204504,0.344593,-0.099405,0.062682,2,0,1
7.239203,0.47069,0.131439,-0.024834,2,0,1
7.268927,0.452697,0.086604,-0.053996,2,0,1
7.303656,0.39214,0.102842,0.236012,2,0,1
7.338324,0.131492,0.22694,0.010941,2,0,1
7.368078,0.260675,0.440903,0.132241,2,0,1
7.402807,0.00989,0.579285,0.054493,2,0,1
7.437475,-0.070635,0.304026,0.060001,2,0,1
7.472204,0.198407,0.363068,0.17374,2,0,1
7.506872,0.312301,0.263811,0.293889,2,0,1
7.536627,0.411532,0.159674,0.300234,2,0,1
7.571325,0.710566,0.636446,0.483324,2,0,1
7.606024,0.787992,0.577022,0.560676,2,0,1
7.635779,0.834726,0.680413,0.440347,2,0,1
7.670477,1.052163,1.067708,0.545696,2,0,1
7.705176,0.718614,0.011486,0.454472,2,0,1
7.7349,1.06783,0.642385,0.321172,2,0,1
7.769629,0.466643,0.888016,0.090009,2,0,1
7.804297,-0.882,1.031084,-0.384828,2,0,1
7.839026,-1.574408,1.250226,-0.782148,2,0,1
7.86878,-1.066217,1.279166,-1.231823,2,0,1
7.903448,-0.89894,0.395328,-0.587646,2,0,1
7.938177,-3.624215,0.530748,0.506081,2,0,1
7.972845,-17.519691,-3.003467,0.800556,2,0,1
8.0026,-28.839141,-1.083924,-9.177459,2,0,1
8.037298,-13.055933,-10.733555,-3.130126,2,0,1
8.071983,-16.643623,-12.764453,-6.196132,2,0,1
8.101737,-12.140864,-13.440373,-3.887553,2,0,1
8.136436,-8.790577,-19.493316,-5.347234,2,0,1
8.171134,15.699805,-16.206237,-10.080484,2,0,1
8.205833,46.347474,-15.345997,-6.544113,2,0,1
8.240531,14.736533,-8.226772,-13.148803,2,0,1
8.270256,6.802104,5.777272,-0.407466,2,0,1
8.304985,7.858175,-5.046314,1.864097,2,0,1
8.339653,-2.805254,0.423348,-0.521059,2,0,1
8.369407,1.259439,-1.754495,1.641807,2,0,1
8.404136,0.866628,-2.244076,1.477776,2,0,1
8.438804,-2.550433,-1.393549,-0.177109,2,0,1
8.468559,-3.956026,-2.462193,-0.71048,2,0,1
8.503257,-3.517602,-2.483964,-1.727951,2,0,1
8.537956,-1.218658,-1.824266,-0.315447,2,0,1
8.572654,-0.742182,-1.433315,-1.06569,2,0,1
8.602409,-0.339842,-0.989538,-2.519764,2,0,1
8.637107,1.0775,-3.254666,-0.818402,2,0,1
8.671806,0.893881,-3.232507,-0.712524,2,0,1
8.706504,-1.524146,-1.391533,-0.494893,2,0,1
8.736228,-1.811492,-2.59676,0.881272,2,0,1
8.770957,-0.875423,-1.493287,0.890975,2,0,1
8.805625,-0.794708,1.174607,1.077904,2,0,1
8.83538,-0.637476,0.675613,0.856084,2,0,1
8.870109,-0.266802,-0.120984,-0.270186,2,0,1
8.904777,1.084302,-0.260952,-1.727506,2,0,1
8.939506,2.203638,-0.38376,-1.515561,2,0,1
8.96923,3.023393,0.128746,-1.889207,2,0,1
9.003929,3.129031,0.241058,-1.690149,2,0,1
9.038627,2.906934,-0.021528,-1.245501,2,0,1
9.073284,1.425193,-1.67316,-0.429851,2,0,1
9.103037,-0.036911,-2.70001,-0.338982,2,0,1
9.137737,-1.030429,-1.493924,0.070715,2,0,1
9.172435,-1.34628,-0.951426,0.623803,2,0,1
9.202159,-1.605958,-1.073681,0.202735,2,0,1
9.236888,-1.677245,-0.727258,0.204815,2,0,1
9.271555,-0.885539,-0.767062,0.936176,2,0,1
9.301311,-0.841847,-0.509086,0.915617,2,0,1
9.33604,-1.3694,-0.212563,0.876118,2,0,1
9.370708,-1.193659,0.191045,0.405031,2,0,1
9.405437,-0.718585,-0.031249,0.220792,2,0,1
9.440105,-0.436863,0.097464,0.590581,2,0,1
9.46986,-0.918306,0.399715,0.209928,2,0,1
9.504558,-1.253066,-0.055499,0.141374,2,0,1
9.539257,-1.240639,0.040886,0.03979,2,0,1
9.569011,-1.20337,0.354529,0.186602,2,0,1
9.603709,-0.835347,0.515995,0.282332,2,0,1
9.638407,-0.933924,-0.051993,-0.041799,2,0,1
9.673107,-0.982232,0.186226,-0.158521,2,0,1
9.702861,-0.778596,0.17979,-0.202318,2,0,1
9.737529,-0.419547,0.408144,-0.122029,2,0,1
9.772258,-0.352437,0.459088,-0.189671,2,0,1
9.801982,-0.136938,0.464539,-0.287875,2,0,1
9.836681,-0.113019,0.396556,-0.402055,2,0,1
9.87141,-0.205642,0.275388,-0.328285,2,0,1
9.906078,-0.2456,0.02025,-0.295316,2,0,1
9.935832,-0.219249,-0.013076,-0.251834,2,0,1
9.97053,-0.12712,0.116334,-0.222788,2,0,1
10.005228,-0.06922,0.108789,-0.10555,2,0,1
10.034954,-0.109609,0.0461,0.054981,2,0,1
10.069669,-0.365211,-0.002586,-0.053103,2,0,1
10.104366,-0.560877,-0.075361,0.001755,2,0,1
10.139065,-0.443729,-0.117609,0.092944,2,0,1
10.173764,-0.218654,-0.181332,-0.010228,2,0,1
10.203488,-0.168989,-0.188455,0.020849,2,0,1
10.238217,-0.212366,-0.183091,0.065509,2,0,1
10.272885,-0.173278,-0.135075,-0.000091,2,0,1
10.297696,-0.085975,-0.182089,-0.070608,2,0,1
10.337369,0.190037,-0.095409,-0.13034,2,0,1
10.372037,0.394939,-0.055988,-0.091449,2,0,1
10.401791,0.528717,-0.032708,0.123656,2,0,1
10.436489,0.594859,-0.128055,0.140758,2,0,1
10.471187,0.529484,-0.184918,0.091764,2,0,1
10.505887,0.555463,-0.192988,0.171273,2,0,1
10.535641,0.718144,-0.14121,0.311957,2,0,1
10.57034,0.796925,-0.140098,0.265678,2,0,1
10.605038,0.234372,-0.367141,0.15086,2,0,1
10.639736,-0.085135,0.022177,0.042845,2,0,1
10.669461,-0.070085,-0.086044,-0.110658,2,0,1
10.70419,0.088705,-0.060956,-0.148125,2,0,1
10.738858,0.381159,0.057923,-0.099084,2,0,1
10.768612,0.49031,0.017223,-0.155967,2,0,1
10.803341,0.595474,0.111117,-0.175724,2,0,1
10.83801,0.558151,-0.121785,-0.225543,2,0,1
10.872739,0.443229,-0.16321,-0.20206,2,0,1
10.902463,0.253955,-0.150185,-0.082109,2,0,1
10.937161,0.219204,-0.024764,0.14673,2,0,1
10.971859,0.070333,-0.077151,0.087111,2,0,1
11.006557,-0.031601,-0.250019,-0.064962,2,0,1
11.036313,-0.1081,-0.086612,-0.035598,2,0,1
11.071016,-0.186848,0.031168,-0.020072,2,0,1
11.105715,-0.091248,0.148728,-0.077628,2,0,1
11.135439,0.018623,0.152505,-0.002524,2,0,1
11.170168,-0.160551,0.01972,0.008375,2,0,1
11.204836,-0.130366,-0.036723,0.042837,2,0,1
11.239565,-0.078394,-0.17738,0.046489,2,0,1
11.26932,0.025758,-0.080572,0.185051,2,0,1
11.303988,0.090971,0.412745,0.226107,2,0,1
11.338717,-0.008472,0.246641,0.086619,2,0,1
11.373384,-0.063284,0.101621,-0.024503,2,0,1
11.403139,-0.00917,0.310009,-0.00513,2,0,1
11.437838,-0.104917,0.270585,-0.016339,2,0,1
11.472536,-0.371444,-0.125178,0.028825,2,0,1
11.502291,-0.650931,-0.480309,-0.102709,2,0,1
11.536989,-0.652739,0.263468,0.075847,2,0,1
11.571688,-0.551581,0.258759,0.009889,2,0,1
11.601412,-0.518042,0.238143,-0.084721,2,0,1
11.636141,-0.579563,0.337156,-0.073787,2,0,1
11.670809,-0.657579,0.281345,-0.123166,2,0,1
11.705538,-0.628081,0.289583,0.001233,2,0,1
11.740206,-0.545768,0.491571,0.024003,2,0,1
11.76996,-0.354975,0.461421,-0.016738,2,0,1
11.804689,-0.099431,0.246545,-0.036806,2,0,1
11.839357,0.013157,0.137697,0.089278,2,0,1
11.869112,-0.075679,0.23682,0.229667,2,0,1
11.903811,-0.057471,0.336363,0.308056,2,0,1
11.938509,0.044755,0.07603,0.256755,2,0,1
11.968233,0.05087,-0.215253,0.129115,2,0,1
12.002962,-0.029206,-0.406191,0.091817,2,0,1
12.037661,0.057242,-0.371638,0.13434,2,0,1
12.072318,0.216209,-0.60036,0.030705,2,0,1
12.102073,0.427403,-1.210654,-0.120872,2,0,1
12.136741,0.758118,-1.161856,0.080517,2,0,1
12.17147,0.813978,-0.366339,0.13224,2,0,1
12.206138,1.08746,0.149529,-0.29516,2,0,1
12.235892,1.536559,-0.095571,-0.677526,2,0,1
12.270621,1.878118,0.032741,-0.822112,2,0,1
12.305289,1.708791,-0.139081,-0.715662,2,0,1
12.335044,1.208855,-0.096833,-0.509645,2,0,1
12.369742,1.064737,-0.146209,-0.3798,2,0,1
12.404441,1.156593,-0.218169,-0.337641,2,0,1
12.439139,1.107312,-0.120687,-0.294071,2,0,1
12.468894,0.933261,-0.251684,-0.408764,2,0,1
12.503592,0.842324,-0.105367,-0.384897,2,0,1
12.538291,0.658289,-0.104611,-0.364395,2,0,1
12.572989,0.718863,-0.164985,-0.349753,2,0,1
12.602714,0.727549,-0.187331,-0.254012,2,0,1
12.637443,0.536128,-0.166028,-0.124617,2,0,1
12.672111,0.105468,-0.225722,-0.09461,2,0,1
12.701865,-0.107723,0.075201,0.110881,2,0,1
12.736594,-0.254492,0.288731,0.258434,2,0,1
12.771262,-0.339941,-0.277479,0.193206,2,0,1
12.805991,-0.127095,-0.423979,0.148156,2,0,1
12.835715,0.018883,-0.43129,0.185016,2,0,1
12.870414,-0.194145,-0.507878,0.265973,2,0,1
12.905112,-0.346094,-0.023272,0.365334,2,0,1
12.939811,-0.266616,0.328117,0.29149,2,0,1
12.969565,-0.209478,0.12061,0.075973,2,0,1
13.004264,-0.192103,0.127275,0.038824,2,0,1
13.038962,-0.275609,0.023423,0.051176,2,0,1
13.068686,-0.460992,0.04094,0.153906,2,0,1
13.103415,-0.583884,0.092406,0.256149,2,0,1
13.138083,-0.594727,0.126895,0.255819,2,0,1
13.172812,-0.579067,0.125978,0.265405,2,0,1
13.202567,-0.419352,0.322458,0.400371,2,0,1
13.237235,-0.248916,0.314416,0.230195,2,0,1
13.271964,-0.142296,0.440838,-0.102721,2,0,1
13.306632,-0.157409,0.268101,-0.17672,2,0,1
13.336387,-0.012752,0.254266,-0.08551,2,0,1
13.371085,-0.004218,0.275443,0.012455,2,0,1
13.405784,-0.140491,0.041739,0.071005,2,0,1
13.435538,-0.079003,-0.109574,0.194629,2,0,1
13.470237,-0.09673,-0.139931,0.237034,2,0,1
13.504935,-0.356699,-0.093416,0.168056,2,0,1
13.534659,-0.302408,0.01628,0.106093,2,0,1
13.569388,-0.257415,0.141221,0.131193,2,0,1
13.604056,-0.443691,-0.003725,0.060359,2,0,1
13.638785,-0.472882,0.167555,-0.097552,2,0,1
13.673453,-0.013143,0.330379,0.152336,2,0,1
13.703208,0.495204,0.105564,0.149702,2,0,1
13.737937,0.318642,-0.166844,0.01086,2,0,1
13.772605,0.265616,0.580961,-0.231996,2,0,1
13.80236,0.171801,0.185103,-0.508043,2,0,1
13.837058,0.312432,0.032946,-0.371311,2,0,1
13.871757,0.09577,0.580125,-0.195149,2,0,1
13.901481,0.170195,0.177102,0.3124,2,0,1
13.93621,0.583432,0.102502,0.402463,2,0,1
13.970908,1.166735,-0.743404,1.085057,2,0,1
14.005607,2.630359,-1.809888,1.9863,2,0,1
14.040305,4.866689,-1.209085,1.359036,2,0,1
14.070019,2.522351,-2.053379,2.707178,2,0,1
14.104748,-1.229955,-1.202849,-1.002647,2,0,1
14.139416,0.057898,0.412575,-1.076054,2,0,1
14.169171,-0.805318,1.184426,-1.384265,2,0,1
14.2039,-0.178293,1.264351,-1.336746,2,0,1
14.238568,0.118322,-0.366947,-1.13403,3,1,1
14.268322,-0.2807,-0.341547,-0.868881,3,1,1
14.303021,-1.162699,0.321662,-0.925957,3,1,1
14.337719,-0.905831,0.206774,-0.274068,3,1,1
14.372418,-0.821254,-0.221836,-0.194677,3,1,1
14.402173,-0.607416,-0.197093,-0.04533,3,1,1
14.436871,-0.427491,-0.65077,0.393554,3,1,1
14.47157,-0.821042,-0.568718,0.456436,3,1,1
14.506268,-1.489213,-0.179519,0.026421,3,1,1
14.535992,-1.79455,0.199496,-0.206561,3,1,1
14.570721,-1.515621,0.144801,-0.336833,3,1,1
14.605389,-0.693111,0.600344,-0.153411,3,1,1
14.635144,-0.738312,0.675418,-0.129259,3,1,1
14.669873,-0.781036,0.858254,-0.106075,3,1,1
14.704541,-0.687343,0.838127,0.361587,3,1,1
14.734295,-1.128472,0.923156,0.335075,3,1,1
14.773938,-1.035607,0.851708,0.463936,3,1,1
14.803692,-0.750255,0.551123,0.559554,3,1,1
14.838391,-0.713116,0.39734,0.235719,3,1,1
14.873089,-0.484045,0.274351,0.411921,3,1,1
14.902844,-0.623,-0.090836,0.657866,3,1,1
14.937542,-0.943428,-0.573432,0.395665,3,1,1
14.972241,-0.904761,-1.055827,0.2019,3,1,1
15.001965,-1.030337,-0.705156,0.408402,3,1,1
15.036694,-0.884274,-1.038366,0.050553,3,1,1
15.071328,-0.084234,-1.260495,-0.30792,3,1,1
15.106057,0.508848,-1.298013,-0.811337,3,1,1
15.135812,1.004136,-1.600786,-0.757422,3,1,1
15.17048,1.201952,-1.349603,-0.409945,3,1,1
15.205209,1.808216,-1.583615,-0.304521,3,1,1
15.239877,1.22539,-1.377896,-0.785856,3,1,1
15.269631,1.018549,-0.86317,-0.985325,3,1,1
15.30433,1.116213,-0.841428,-0.605548,3,1,1
15.339028,0.843028,-0.903864,0.218849,3,1,1
15.368783,0.347427,-0.689367,0.555247,3,1,1
15.403481,0.178165,-0.783958,0.404104,3,1,1
15.43818,0.150269,-0.62871,0.344979,3,1,1
15.467904,0.253388,-0.456602,0.112914,3,1,1
15.502633,0.388304,-0.438989,-0.056402,3,1,1
15.537301,0.404533,-0.30552,0.204293,3,1,1
15.567056,0.24015,-0.138683,0.057893,3,1,1
15.606698,0.553111,0.027721,-0.079786,3,1,1
15.636453,0.797865,0.265186,0.006362,3,1,1
15.671182,0.415345,0.434584,0.143078,3,1,1
15.700906,0.478208,0.029403,-0.138614,3,1,1
15.735604,0.569025,0.273904,0.011985,3,1,1
15.770303,0.414294,0.151255,-0.197638,3,1,1
15.805001,0.399288,0.206526,0.056754,3,1,1
15.834725,0.301096,0.370208,0.107243,3,1,1
15.869454,0.400233,0.183413,0.100791,3,1,1
15.904153,0.323804,0.105588,0.374401,3,1,1
15.938851,0.201391,-0.056936,0.246384,3,1,1
15.968606,0.166343,-0.059727,0.188437,3,1,1
16.003274,0.247537,0.415697,0.350823,3,1,1
16.038003,0.119536,-0.016045,-0.361292,3,1,1
16.07266,0.034694,0.242519,-0.504894,3,1,1
16.102414,-0.293607,0.209619,-0.485909,3,1,1
16.137143,-0.410733,0.441583,-0.464772,3,1,1
16.171811,-0.524445,0.331711,-0.146863,3,1,1
16.201566,-0.565409,0.400756,-0.298207,3,1,1
16.236265,-0.210357,0.390264,-0.225641,3,1,1
16.270963,-0.261833,0.172906,-0.082658,3,1,1
16.305662,-0.324666,0.106971,-0.200462,3,1,1
16.34036,0.058288,0.209459,-0.156037,3,1,1
16.370115,0.123412,0.106852,-0.240538,3,1,1
16.404813,0.259728,0.268383,-0.007014,3,1,1
16.439512,0.390035,0.365614,-0.251886,3,1,1
16.469236,0.368983,0.359348,-0.682106,3,1,1
16.503965,0.256156,0.309018,-0.525447,3,1,1
16.538633,0.079863,0.158645,-0.107372,3,1,1
16.568387,-0.104486,-0.109855,-0.085945,3,1,1
16.603116,-0.018906,-0.026135,-0.05658,3,1,1
16.637784,0.06247,0.159186,0.149467,3,1,1
16.672513,0.18247,-0.040054,0.027429,3,1,1
16.707181,-0.251506,-0.125124,0.081055,3,1,1
16.736936,-0.334152,0.05475,0.174274,3,1,1
16.771634,-0.692474,-0.050788,0.143556,3,1,1
16.806333,-0.38869,-0.148547,0.171595,3,1,1
16.836088,-0.150192,0.043304,0.090147,3,1,1
16.870786,-0.057898,0.223256,0.466032,3,1,1
16.905485,0.306202,-0.203876,0.493295,3,1,1
16.935209,-0.45362,-0.252086,-0.315301,3,1,1
16.969938,-0.389217,-0.182869,-0.468899,3,1,1
17.004606,0.250013,-0.145095,0.254604,3,1,1
17.039335,-0.144253,-0.076798,0.037015,3,1,1
17.06906,-0.373782,-0.142195,-0.051296,3,1,1
17.103728,-0.813631,-0.032909,0.041947,3,1,1
17.138457,-0.054272,-0.24162,-0.725117,3,1,1
17.173125,0.214547,0.190696,-0.070439,3,1,1
17.20288,0.015025,0.049151,-0.043149,3,1,1
17.237578,0.258883,0.152912,-0.031994,3,1,1
17.272277,0.635774,0.256945,0.175304,3,1,1
17.302031,0.603831,0.301677,0.155074,3,1,1
17.33673,0.718102,0.35974,0.377072,3,1,1
17.371428,0.102939,0.153459,0.140215,3,1,1
17.406127,0.6043,0.137584,0.558712,3,1,1
17.435882,0.648754,0.055754,0.648235,3,1,1
17.47055,0.277138,0.050887,0.527764,3,1,1
17.505279,0.359377,0.84129,0.595278,3,1,1
17.539946,-0.161808,0.397876,0.395942,3,1,1
17.569701,0.226735,0.508762,0.219495,3,1,1
17.60443,-0.25228,0.95836,0.175264,3,1,1
17.639098,-0.378398,0.785493,-0.104234,3,1,1
17.668853,-0.472371,0.618841,-0.025817,3,1,1
17.703551,-0.245368,1.488311,-0.192003,3,1,1
17.73825,1.10131,0.878751,-0.563743,3,1,1
17.768004,1.253315,1.04902,-1.092148,3,1,1
17.802703,1.301026,1.373003,-1.566208,3,1,1
17.837401,0.244925,2.405611,-1.46132,3,1,1
17.8721,-1.200812,1.663083,-1.293697,3,1,1
17.906798,-3.340786,0.585467,0.384992,3,1,1
17.936522,-6.235275,-2.206158,0.877326,3,1,1
17.971251,-9.003937,-4.201273,1.982893,3,1,1
18.005919,-24.128321,-7.760481,1.30138,3,1,1
18.040648,-31.341499,-12.023456,-2.763626,3,1,1
18.08031,-14.04713,-16.133151,-6.126558,3,1,1
18.10506,-5.397454,-14.568765,-7.6708,3,1,1
18.134815,-3.034584,-15.13198,-6.422876,3,1,1
18.169513,2.778606,-26.382673,1.22602,3,1,1
18.204212,28.194683,-21.909455,8.184796,3,1,1
18.23891,44.911612,-14.534402,-17.309101,3,1,1
18.268665,6.159256,0.541172,-10.683639,3,1,1
18.303363,9.89539,-2.980049,-3.899554,3,1,1
18.338062,7.304488,-2.059645,-1.726216,3,1,1
18.37276,3.016603,0.786243,-1.241947,3,1,1
18.402484,6.112561,1.299177,-0.67426,3,1,1
18.437213,3.187816,1.136278,-0.714267,3,1,1
18.471881,-0.48538,-1.983426,-1.554278,3,1,1
18.501636,-1.264033,-3.595465,-1.160485,3,1,1
18.536365,-0.422475,-4.523538,-1.633633,3,1,1
18.571033,1.633493,-6.319576,0.37092,3,1,1
18.605762,1.82585,-5.822667,0.52714,3,1,1
18.635486,-0.349214,-7.242499,1.113586,3,1,1
18.670185,-2.151563,-6.404928,0.463942,3,1,1
18.704883,-3.203573,-5.224437,0.756734,3,1,1
18.739581,-2.329393,-4.990136,0.827198,3,1,1
18.769336,-2.802416,-4.679019,-0.071691,3,1,1
18.804035,-2.373856,-2.642142,-0.041159,3,1,1
18.838733,-2.172424,-1.992583,0.611399,3,1,1
18.868457,-2.551,-2.230596,-0.576141,3,1,1
18.903186,-3.186732,-1.051257,-1.364638,3,1,1
18.937854,-2.58909,-0.265448,-1.080122,3,1,1
18.972583,-1.168789,-0.362147,-1.059604,3,1,1
19.002338,-0.810288,0.001599,-1.693739,3,1,1
19.037006,-0.758395,0.315111,-1.433682,3,1,1
19.071732,-0.841986,0.563711,-1.066203,3,1,1
19.1064,-0.32412,0.692523,-0.99161,3,1,1
19.136154,1.107244,0.990888,-0.720148,3,1,1
19.170853,1.553241,1.037405,-0.894901,3,1,1
19.205551,1.272187,0.219662,-1.041582,3,1,1
19.235306,0.365375,-0.078419,-0.580663,3,1,1
19.270005,0.230232,0.197678,-0.499349,3,1,1
19.304703,-0.355811,-0.093423,-0.045468,3,1,1
19.339401,-0.782455,-0.240868,0.483826,3,1,1
19.369156,-0.971096,0.157141,0.826511,3,1,1
19.403824,-1.114478,0.024452,0.784082,3,1,1
19.438553,-1.046085,-0.076606,1.172278,3,1,1
19.473252,-0.743206,-0.052685,1.127411,3,1,1
19.502976,-0.792782,-0.018016,1.092936,3,1,1
19.537705,-0.721376,-0.326258,1.019455,3,1,1
19.572373,-0.535226,0.286958,1.453611,3,1,1
19.602127,-0.460558,0.367157,1.095438,3,1,1
19.636826,-0.483058,0.273913,0.639074,3,1,1
19.671524,-0.43582,0.209894,0.991678,3,1,1
19.706253,-0.412007,0.204908,0.970154,3,1,1
19.735977,-0.321262,-0.072077,0.589763,3,1,1
19.770676,-0.305228,0.347078,0.283948,3,1,1
19.805374,-0.158852,0.23118,0.145837,3,1,1
19.840073,-0.002316,0.148571,-0.331826,3,1,1
19.869797,0.133117,0.115549,-0.439231,3,1,1
19.904526,0.304904,0.348641,-0.24954,3,1,1
19.939224,0.450792,-0.011439,-0.479235,3,1,1
19.968949,0.366625,-0.321723,-0.465108,3,1,1
20.003678,0.305194,-0.304623,-0.308807,3,1,1
20.038346,0.486426,-0.115161,-0.361393,3,1,1
20.068065,0.39839,-0.153666,-0.681924,3,1,1
20.102764,0.524905,-0.236785,-0.913672,3,1,1
20.137462,0.925029,-0.020541,-1.021083,3,1,1
20.172191,1.144014,-0.095373,-1.194881,3,1,1
20.201915,1.240234,-0.286861,-1.185447,3,1,1
20.236614,1.188436,0.413389,-1.056423,3,1,1
20.271312,1.091,0.522097,-1.153811,3,1,1
20.306011,0.991939,0.05607,-1.070164,3,1,1
20.335735,0.995014,-0.203576,-0.862532,3,1,1
20.370464,0.612482,-0.258894,-0.235787,3,1,1
20.405162,-0.036357,-0.529159,0.150544,3,1,1
20.434887,-0.45141,-0.555794,0.131502,3,1,1
20.469616,-0.504304,-0.293305,0.090003,3,1,1
20.504283,-0.42456,0.123335,-0.235603,3,1,1
20.539012,-0.390918,0.116428,-0.645121,3,1,1
20.568737,-0.163254,-0.174667,-0.526382,3,1,1
20.603435,-0.302425,-0.546198,0.004556,3,1,1
20.638164,-0.551315,-0.320319,0.386866,3,1,1
20.672832,-0.735899,-0.053654,0.679568,3,1,1
20.702587,-0.83424,-0.571293,0.875657,3,1,1
20.737285,-0.97641,-0.467458,0.923,3,1,1
20.771984,-0.733751,0.103925,0.679447,3,1,1
20.801708,-0.773978,-0.203879,0.536485,3,1,1
20.836437,-0.384989,0.520948,0.148803,3,1,1
20.871135,-0.160886,-0.062236,-0.594004,3,1,1
20.900859,0.281708,-0.447365,-0.91097,3,1,1
20.935588,0.721883,0.016601,-0.357359,3,1,1
20.970256,0.510645,-0.043867,-0.081762,3,1,1
21.004985,0.28018,0.068063,-0.067112,3,1,1
21.039653,-0.148833,0.261342,-0.061126,3,1,1
21.069406,-0.16928,0.091748,-0.146882,3,1,1
21.104135,0.061314,0.813714,0.28278,3,1,1
21.138803,-0.73294,0.474445,0.428519,3,1,1
21.168558,-0.858712,0.267043,0.374458,3,1,1
21.203256,-0.582829,0.333448,0.517228,3,1,1
21.237955,-0.19815,0.023753,0.506567,3,1,1
21.272653,0.69655,-0.100905,0.80433,3,1,1
21.302408,1.847,0.856087,1.033443,3,1,1
21.337106,21.106303,-0.828358,3.375724,3,1,1
21.371805,2.662638,-3.080301,3.550508,3,1,1
21.406503,-5.91176,-1.993107,-4.098817,3,1,1
21.436227,-3.514994,0.1543,-1.006152,3,1,1
21.470956,-2.776454,0.090768,0.794896,3,1,1
21.505624,-2.280165,-1.727965,0.253539,3,1,1
21.535379,-1.176589,-1.059014,-0.16054,3,1,1
21.570108,-0.867931,0.230414,-0.554267,3,1,1
21.604776,-0.559718,0.586011,-0.431376,4,0,1
21.639505,-0.630734,0.475208,-0.468342,4,0,1
21.669229,-0.630551,0.09289,-0.402052,4,0,1
21.703927,-1.321728,0.281659,-0.816266,4,0,1
21.738626,-1.464187,0.854589,-0.69539,4,0,1
21.773324,-2.586117,1.463551,-2.179036,4,0,1
21.803079,-1.707107,1.161562,-0.735717,4,0,1
21.837778,-1.072625,-0.594803,0.065373,4,0,1
21.872476,-1.130951,-2.385738,0.66824,4,0,1
21.9022,-1.25803,-1.56318,1.087913,4,0,1
21.936929,-1.093531,-1.817348,1.308901,4,0,1
21.971597,-0.954619,-1.708133,1.028148,4,0,1
22.006326,-0.273536,-1.568756,0.939276,4,0,1
22.036081,0.023733,-1.473111,0.338084,4,0,1
22.070733,0.306556,-0.23868,-0.876985,4,0,1
