time_tick,lac_X_value,lac_Y_value,lac_Z_value,Turn,Success,Hoop
16.840025,-0.244383,-0.026658,-0.132912,2,0,0
16.879667,-0.194196,-0.009459,-0.082251,2,0,0
16.909422,-0.193465,-0.013335,-0.105226,2,0,0
16.94412,-0.16154,0.062112,0.01376,2,0,0
16.978819,-0.362437,-0.120343,-0.216422,2,0,0
17.008543,-0.388446,-0.030599,-0.295736,2,0,0
17.043272,-0.335108,-0.017043,-0.39387,2,0,0
17.07794,-0.11591,0.013513,-0.368425,2,0,0
17.107694,-0.063043,0.122646,-0.265486,2,0,0
17.142423,-0.171192,0.264916,-0.195,2,0,0
17.177091,-0.269585,0.028731,-0.236098,2,0,0
17.21182,-0.127821,-0.10809,-0.227447,2,0,0
17.246488,-0.070499,-0.282098,0.050645,2,0,0
17.276243,-0.040456,-0.542093,0.373861,2,0,0
17.310941,-0.049559,-0.744788,0.609784,2,0,0
17.34564,-0.20468,-0.243095,0.761693,2,0,0
17.375364,-0.013591,0.106852,0.568203,2,0,0
17.410093,0.291711,0.557305,0.233606,2,0,0
17.444761,0.583473,0.648188,-0.386319,2,0,0
17.47949,0.697434,0.376145,-0.77101,2,0,0
17.509245,0.926621,0.206562,-0.82702,2,0,0
17.543913,1.161038,0.056747,-0.461435,2,0,0
17.578642,1.099064,-0.047825,-0.093961,2,0,0
17.608366,0.897316,0.03859,0.28325,2,0,0
17.643064,0.632485,0.222517,0.552289,2,0,0
17.677741,0.459942,0.111436,0.54122,2,0,0
17.712439,0.346168,-0.02586,0.31527,2,0,0
17.742163,0.333044,-0.102964,0.195492,2,0,0
17.776892,0.320185,-0.292442,0.235043,2,0,0
17.81156,0.431065,-0.068592,0.490539,2,0,0
17.841315,0.319676,-0.078333,0.41996,2,0,0
17.876044,0.222527,0.091673,0.281159,2,0,0
17.910712,0.275358,0.041298,0.07775,2,0,0
17.940467,0.278139,0.054225,0.0243,2,0,0
17.975165,0.25847,0.067816,-0.067179,2,0,0
18.009864,0.207994,0.228114,-0.172491,2,0,0
18.044562,0.284159,0.307187,-0.188163,2,0,0
18.079261,0.317815,0.256825,-0.240644,2,0,0
18.108985,0.3704,0.149202,-0.189679,2,0,0
18.143714,0.337892,0.124216,-0.036767,2,0,0
18.178382,0.200503,0.143794,0.070559,2,0,0
18.208136,0.094599,0.222531,0.133096,2,0,0
18.242835,0.017095,0.160114,0.150803,2,0,0
18.277533,-0.070911,0.016482,0.181336,2,0,0
18.312262,-0.077143,-0.017581,0.175545,2,0,0
18.341986,0.008245,-0.023713,0.159281,2,0,0
18.376685,-0.052106,0.007165,0.197301,2,0,0
18.411383,-0.117636,-0.033558,0.058961,2,0,0
18.446082,-0.083463,0.010059,0.102224,2,0,0
18.475806,-0.132628,0.100443,0.063002,2,0,0
18.510535,-0.178923,0.023328,-0.144584,2,0,0
18.545203,0.083894,0.18438,-0.238678,2,0,0
18.574958,0.272969,0.11135,-0.152846,2,0,0
18.609656,0.251612,0.16878,-0.130624,2,0,0
18.644355,0.172194,0.203028,-0.118412,2,0,0
18.674097,0.071034,0.143173,-0.194883,2,0,0
18.708796,0.048295,-0.074872,-0.213893,2,0,0
18.743494,0.033576,0.087658,-0.081489,2,0,0
18.778193,-0.002679,0.084912,0.036262,2,0,0
18.812891,0.141669,-0.279932,0.211254,2,0,0
18.84759,0.143875,-0.266884,0.104332,2,0,0
18.877344,0.065591,0.00981,-0.00088,2,0,0
18.912012,0.04586,0.094595,-0.02175,2,0,0
18.941767,-0.014433,-0.045189,-0.068713,2,0,0
18.976465,-0.106513,0.207035,-0.127915,2,0,0
19.011164,-0.049424,0.182753,-0.161311,2,0,0
19.040918,0.079364,-0.007723,-0.093709,2,0,0
19.075617,0.143745,-0.07188,0.016784,2,0,0
19.110315,0.002432,-0.062191,0.160835,2,0,0
19.145014,-0.037545,0.03082,0.246785,2,0,0
19.174769,-0.115485,0.029884,0.17981,2,0,0
19.209437,-0.069834,0.087784,0.074378,2,0,0
19.244166,0.000178,0.243391,0.021397,2,0,0
19.278833,-0.145741,0.235719,-0.010409,2,0,0
19.308588,-0.222627,0.181133,-0.067763,2,0,0
19.343287,-0.148196,0.15061,-0.030023,2,0,0
19.377985,-0.181212,0.195779,0.123075,2,0,0
19.407709,-0.399851,0.151221,0.088207,2,0,0
19.442438,-0.445239,0.063245,0.021875,2,0,0
19.477137,-0.418975,0.181457,0.089217,2,0,0
19.511835,-0.167671,0.232427,-0.032131,2,0,0
19.546534,0.095048,-0.025725,-0.222935,2,0,0
19.576258,0.56159,-0.092819,-0.304928,2,0,0
19.610987,0.837021,0.082278,-0.196669,2,0,0
19.645655,0.314938,0.011727,-0.201543,2,0,0
19.675371,-0.099344,0.066973,-0.309264,2,0,0
19.71007,-0.27707,0.234883,-0.409205,2,0,0
19.744768,-0.4497,-0.083599,-0.150569,2,0,0
19.774493,-0.66483,-0.143884,-0.102454,2,0,0
19.809222,-0.651873,-0.427769,-0.155041,2,0,0
19.84392,-1.013953,-0.352485,-0.124033,2,0,0
19.878618,-0.96019,0.073246,0.119578,2,0,0
19.908373,-0.730251,-0.464978,0.248631,2,0,0
19.943041,-0.849772,-0.391335,0.333002,2,0,0
19.97777,-0.819579,-0.369859,0.211523,2,0,0
20.012438,-0.389322,-0.475243,0.099552,2,0,0
20.042193,-0.050687,-0.372595,0.027379,2,0,0
20.076891,0.092955,-0.366297,0.030171,2,0,0
20.11159,0.270436,0.165726,-0.444354,2,0,0
20.141314,0.59104,0.10148,-0.683748,2,0,0
20.176043,0.861039,0.238988,-0.44137,2,0,0
20.210711,0.952757,0.411194,-0.265643,2,0,0
20.240465,1.461432,0.34531,-0.32549,2,0,0
20.275194,1.239658,0.827618,-0.259476,2,0,0
20.309862,2.173535,0.551446,0.036532,2,0,0
20.344591,8.96451,-1.091018,1.352982,2,0,0
20.374316,4.093006,-1.817278,1.311937,2,0,0
20.409014,0.152246,-2.094891,1.941386,2,0,0
20.443712,-2.123478,0.317883,-1.63392,2,0,0
20.478411,-1.390668,0.737313,-2.128723,2,0,0
20.508135,-0.092109,0.43454,-1.833494,2,0,0
20.542864,0.967882,0.058631,-2.114097,2,0,0
20.577532,1.111165,-0.570224,0.511753,2,0,0
20.612261,0.620111,0.015124,0.932506,2,0,0
20.642016,-1.601075,-0.63699,-0.634878,2,0,0
20.676666,-1.845345,-0.265756,-0.008679,2,0,0
20.711395,-0.734409,-0.22758,0.184323,2,0,0
20.746063,-0.699266,-0.566258,0.21298,2,0,0
20.775817,-1.104932,-0.48574,0.069019,2,0,0
20.810516,-1.514498,-0.531058,-0.157811,2,0,0
20.845214,-1.552687,-0.44556,0.164594,2,0,0
20.874938,-1.166565,-0.256706,-0.321892,2,0,0
20.909667,-0.817814,-0.289949,-0.312009,2,0,0
20.944335,-0.313724,-0.377386,-1.047379,2,0,0
20.979064,0.649749,-0.327401,-1.098161,2,0,0
21.008819,0.807755,-0.02338,0.225692,2,0,0
21.043487,0.619684,-0.37783,0.655399,2,0,0
21.078216,0.305245,-0.075889,0.512977,2,0,0
21.112884,-0.121198,0.212899,0.650858,2,0,0
21.142639,0.521496,0.383241,-0.017927,2,0,0
21.177337,0.942908,0.438395,-0.233438,2,0,0
21.212036,0.732109,0.571477,-0.635611,2,0,0
21.24176,0.183539,0.76541,-0.587786,2,0,0
21.276489,-0.455505,0.929317,-1.186682,2,0,0
21.311157,-0.91214,0.855662,-1.123535,2,0,0
21.340911,-1.350188,0.719968,-0.636881,2,0,0
21.37561,-1.365484,0.878997,-0.222672,2,0,0
21.410308,-1.369337,-0.06011,0.071214,2,0,0
21.445037,-0.778271,-0.621824,0.542405,3,1,0
21.479705,-0.776676,-0.95074,0.848276,3,1,0
21.50946,-1.114745,-1.373988,0.782517,3,1,0
21.544158,-1.297164,-1.787727,0.67337,3,1,0
21.578857,-0.823046,-1.56733,0.487616,3,1,0
21.608581,-0.290535,-1.50744,-0.006486,3,1,0
21.64331,0.905623,-1.241601,-0.28403,3,1,0
21.677962,1.663479,-0.855874,-0.166465,3,1,0
21.707717,1.862233,-0.888849,-0.094946,3,1,0
21.742415,2.288839,0.07461,-0.106359,3,1,0
21.777114,2.242512,0.055041,1.114563,3,1,0
21.811812,3.314428,-0.474141,1.357969,3,1,0
21.841567,2.350637,0.153995,0.867974,3,1,0
21.876265,2.646693,0.57385,0.12639,3,1,0
21.910964,3.299161,0.367962,0.524132,3,1,0
21.945662,1.880555,1.293564,-0.377878,3,1,0
21.975386,1.42808,1.34868,-0.663942,3,1,0
22.010115,0.977708,0.513362,-0.912695,3,1,0
22.044783,1.014595,0.992197,-0.95758,3,1,0
22.074538,1.534081,0.465772,-1.533439,3,1,0
22.109236,2.394082,-0.282674,-0.260659,3,1,0
22.143935,-0.271425,0.040995,-0.911166,3,1,0
22.173689,-1.745296,0.216055,-0.979114,3,1,0
22.208388,-2.338291,-0.492505,0.216645,3,1,0
22.243086,-5.358455,-1.279418,0.601003,3,1,0
22.277785,-7.216228,-0.972236,2.371248,3,1,0
22.312483,-16.109954,-6.217312,6.006743,3,1,0
22.342208,-28.008798,-7.472397,0.65874,3,1,0
22.376937,-10.071226,-7.931652,-0.092138,3,1,0
22.411605,-3.184268,-8.777978,-4.035873,3,1,0
22.441359,-13.680875,-4.817447,-6.111985,3,1,0
22.476058,-12.277049,-9.638658,-10.282656,3,1,0
22.510756,24.50042,-24.603416,11.355352,3,1,0
22.550398,31.302851,-12.727023,-16.983969,3,1,0
22.575209,16.521655,-1.111384,-14.885979,3,1,0
22.609908,18.010115,-2.17229,-1.201517,3,1,0
22.644606,2.879447,-7.161713,0.579089,3,1,0
22.679293,-1.681969,-1.539259,-1.055572,3,1,0
22.709017,-0.140359,-0.648652,0.784744,3,1,0
22.743746,-0.137079,-1.244508,-0.517711,3,1,0
22.778414,0.762775,-2.765331,0.368995,3,1,0
22.808168,0.358575,-4.369242,1.754056,3,1,0
22.842867,-0.924702,-4.807002,2.145517,3,1,0
22.877565,-2.911927,-2.64862,1.326392,3,1,0
22.90729,-3.176266,-0.756541,1.24313,3,1,0
22.942019,-2.408045,-1.829615,2.036447,3,1,0
22.976717,-1.790375,-1.916695,0.699737,3,1,0
23.011415,-2.263384,-1.14135,1.145343,3,1,0
23.046114,-1.565303,-0.857375,-0.658244,3,1,0
23.075838,-0.977339,-0.119723,-1.532167,3,1,0
23.110567,0.050156,0.115007,-1.752835,3,1,0
23.145235,1.54209,0.200308,-1.509782,3,1,0
23.17499,1.206422,0.586165,-1.138319,3,1,0
23.209688,0.798154,0.567032,-1.053733,3,1,0
23.244387,0.087693,-0.373709,-0.578943,3,1,0
23.284029,-0.254269,-0.396721,0.100222,3,1,0
23.30884,-0.242664,-0.533078,0.168032,3,1,0
23.343538,0.167034,-0.603395,0.033722,3,1,0
23.378237,0.705906,-0.115204,0.421534,3,1,0
23.412935,0.824886,-0.482976,0.4315,3,1,0
23.442659,0.914525,-0.360974,-0.086637,3,1,0
23.477388,1.086985,-0.034806,-0.208324,3,1,0
23.512056,1.080888,-0.437574,0.146981,3,1,0
23.541811,0.688121,-0.377898,0.4356,3,1,0
23.576509,0.153211,-0.198127,0.546937,3,1,0
23.611208,-0.338804,-0.388372,0.582135,3,1,0
23.640932,-0.238179,-0.434924,0.411816,3,1,0
23.675647,-0.252406,0.059536,0.5887,3,1,0
23.710315,-0.215706,0.153947,0.155021,3,1,0
23.745044,-0.033932,0.282096,0.128723,3,1,0
23.774799,0.048212,0.291811,0.437484,3,1,0
23.809467,-0.185789,-0.192307,0.084752,3,1,0
23.844196,-0.56492,-0.038698,-0.047002,3,1,0
23.878864,-0.749817,0.153222,0.051362,3,1,0
23.908618,-0.791781,-0.133387,-0.108547,3,1,0
23.943317,-0.756456,0.023937,-0.075362,3,1,0
23.978015,-0.905154,0.332202,0.044817,3,1,0
24.007739,-0.881414,0.17482,-0.108703,3,1,0
24.042468,-0.639948,0.077346,-0.112672,3,1,0
24.077136,-0.323151,0.082531,-0.013001,3,1,0
24.111865,-0.278066,0.127947,0.103845,3,1,0
24.14162,-0.332919,-0.002566,0.08495,3,1,0
24.176288,-0.431818,0.091101,0.188284,3,1,0
24.211017,-0.354782,0.195461,0.273755,3,1,0
24.245685,-0.131277,0.161383,0.320991,3,1,0
24.27544,-0.083746,-0.000687,0.039807,3,1,0
24.310138,0.40649,-0.332572,-0.038244,3,1,0
24.344837,0.74204,-0.179275,0.173873,3,1,0
24.374561,0.800707,-0.088343,0.190698,3,1,0
24.40929,0.820965,-0.278278,0.007828,3,1,0
24.443958,0.614493,-0.21695,0.05925,3,1,0
24.473712,0.550638,-0.172591,-0.006018,3,1,0
24.508441,0.536349,-0.206075,-0.029459,3,1,0
24.543109,0.430958,-0.293526,-0.125609,3,1,0
24.577838,0.443559,-0.122943,-0.234616,3,1,0
24.607562,0.527334,-0.044311,-0.306791,3,1,0
24.642261,0.692636,0.021995,-0.306556,3,1,0
24.676941,0.716767,0.060628,-0.406608,3,1,0
24.71164,0.532285,0.04033,-0.193616,3,1,0
24.741364,0.194127,-0.243297,-0.03716,3,1,0
24.776093,-0.133369,-0.353228,0.102933,3,1,0
24.810761,-0.627216,-0.792017,0.04828,3,1,0
24.84549,-0.899525,0.201213,0.107047,3,1,0
24.875245,-1.136025,1.18618,-0.15697,3,1,0
24.909913,-0.885364,0.664034,-0.966356,3,1,0
24.944642,-0.194838,0.222336,-0.990542,3,1,0
24.97931,0.294901,-0.207763,-0.657773,3,1,0
25.009064,0.119524,-0.130563,-0.561995,3,1,0
25.043763,-0.36892,-0.061756,-0.132487,3,1,0
25.078461,-0.682549,-0.276725,0.475319,3,1,0
25.108185,-1.416212,-0.092101,0.211832,3,1,0
25.142914,-1.444285,0.056871,-0.260081,3,1,0
25.177582,-0.237704,0.024711,-0.179321,3,1,0
25.207337,0.705967,-0.376361,-0.091089,3,1,0
25.242066,0.838202,-0.383914,0.213733,3,1,0
25.276734,0.875382,-0.446758,0.862228,3,1,0
25.316407,1.167772,-0.467264,0.520374,3,1,0
25.346131,1.02479,-0.438744,0.845063,3,1,0
25.375885,0.975567,0.120225,0.568442,3,1,0
25.410584,0.959754,0.422678,-0.170036,3,1,0
25.445282,2.491974,-1.897278,2.422915,3,1,0
25.484925,2.301476,1.145102,-1.318739,3,1,0
25.509736,1.777309,1.373837,-2.113599,3,1,0
25.544404,0.683484,-0.996502,0.17652,3,1,0
25.574158,1.052108,-0.761676,0.97731,3,1,0
25.608857,0.448214,-0.675267,0.196052,3,1,0
25.643555,-1.184095,-0.519357,-0.040248,3,1,0
25.678273,-1.572661,-0.736233,-0.385936,3,1,0
25.707997,-1.498519,0.305878,-0.56591,3,1,0
25.742696,-0.922955,0.372232,-0.746542,3,1,0
25.777394,-0.280186,-0.183772,-0.912555,4,1,0
25.812093,0.153361,-0.377674,-0.34915,4,1,0
25.841817,-0.165746,-0.591723,-0.258226,4,1,0
25.876546,-0.297954,-0.36421,-0.383646,4,1,0
25.911214,-0.965221,-0.140039,-0.320098,4,1,0
25.940968,-1.017081,-0.126542,-0.215346,4,1,0
25.975667,-0.709466,-0.483334,1.11075,4,1,0
26.010365,-0.262444,-0.666524,1.582237,4,1,0
26.045094,0.365819,-0.529017,1.255415,4,1,0
26.074819,0.390904,-0.829037,2.121779,4,1,0
26.109517,1.28749,-0.294479,1.937293,4,1,0
26.144216,1.212374,0.187398,0.724882,4,1,0
26.178914,2.892299,-0.024648,-0.514457,4,1,0
26.208638,2.003717,1.013892,-0.746309,4,1,0
26.243367,1.072325,1.108364,-1.116076,4,1,0
26.278035,1.229252,0.58459,-0.012244,4,1,0
26.312764,-0.512399,-0.414641,0.601121,4,1,0
26.342488,-1.290289,-0.486737,0.352353,4,1,0
26.377187,-1.085773,-0.648564,0.070488,4,1,0
26.411885,-0.825622,-0.339067,0.66302,4,1,0
26.446584,-0.734779,0.373456,-0.044394,4,1,0
26.486226,-0.120946,0.005072,-0.58822,4,1,0
26.511037,0.70918,0.587315,-0.807216,4,1,0
26.545735,1.878042,0.392088,-1.818624,4,1,0
26.580434,2.752394,1.568336,-2.934991,4,1,0
26.610188,4.877336,2.374923,-2.034779,4,1,0
26.644856,3.175053,1.321275,-1.192395,4,1,0
26.674586,0.927565,1.360085,-1.01414,4,1,0
26.709285,-0.837864,1.928256,-1.2881,4,1,0
26.743983,-1.895614,3.311547,-0.521646,4,1,0
26.773738,-2.203483,-0.138428,-0.307566,4,1,0
26.808436,-3.599128,-0.57551,0.826592,4,1,0
26.843135,-7.10952,-3.276315,1.620189,4,1,0
26.877833,-13.436512,-4.538636,6.11283,4,1,0
26.912532,-26.947533,-12.981101,6.210978,4,1,0
26.942256,-22.500767,-10.896895,3.562012,4,1,0
26.976985,-10.055746,-13.482346,3.888104,4,1,0
27.011653,-5.265223,-12.872283,-12.628021,4,1,0
27.041407,0.138283,-15.537143,-3.22249,4,1,0
27.076106,11.247276,-24.431245,2.660665,4,1,0
27.110804,39.23552,-10.374074,-6.570261,4,1,0
27.145503,16.900318,4.392607,-11.087552,4,1,0
27.175257,15.805962,-4.33566,-0.168674,4,1,0
27.209956,7.007219,-1.11904,4.886276,4,1,0
27.244654,0.46053,2.091955,-1.862283,4,1,0
27.279353,-1.716978,0.580212,-4.50494,4,1,0
27.309077,1.091691,1.787707,-2.738238,4,1,0
27.343806,2.284353,-0.088939,-1.551672,4,1,0
27.378474,0.773417,-4.003323,-1.348528,4,1,0
27.408229,0.158146,-5.153376,-1.740007,4,1,0
27.442927,-0.509874,-5.042027,-0.769056,4,1,0
27.477626,1.487806,-3.493928,0.533804,4,1,0
27.512324,2.119812,-5.868385,0.36164,4,1,0
27.542079,1.229381,-2.662224,0.000803,4,1,0
27.576777,0.560488,-4.98314,-0.718765,4,1,0
27.611476,0.902707,-5.67413,0.555902,4,1,0
27.646174,-0.015199,-2.479384,2.996965,4,1,0
27.675889,-2.575055,-3.965177,2.100363,4,1,0
27.710618,-4.745872,-2.414989,2.564014,4,1,0
27.745286,-4.240539,0.39992,3.305583,4,1,0
27.784959,-2.928223,1.974337,1.686777,4,1,0
27.809739,-2.678824,2.824722,0.786237,4,1,0
27.844438,-1.149469,1.884693,-0.271122,4,1,0
27.879136,-1.026439,0.752708,0.171806,4,1,0
27.908891,-1.215416,-0.871558,0.439165,4,1,0
27.943589,-0.253247,-1.017525,1.01495,4,1,0
27.978288,0.480031,-0.268073,0.771086,4,1,0
28.012986,1.823377,-0.34872,0.534855,4,1,0
28.042711,1.972606,-0.374864,0.576252,4,1,0
28.07744,1.902404,0.351833,0.57311,4,1,0
28.112108,1.166388,0.426703,-0.242114,4,1,0
28.141862,0.957244,0.584432,-0.641405,4,1,0
28.176561,1.127899,1.167267,-0.367766,4,1,0
28.211259,0.909939,0.540778,-0.465064,4,1,0
28.240983,1.008289,-0.166271,-0.430971,4,1,0
28.275712,1.090484,-0.281243,-0.016424,4,1,0
28.310411,1.331634,-0.092328,0.391779,4,1,0
28.340135,1.293948,-0.167396,0.049731,4,1,0
28.374864,1.09953,-0.077554,0.069202,4,1,0
28.409532,1.137123,-0.49405,0.182627,4,1,0
28.444261,0.983365,-0.604248,-0.039764,4,1,0
28.473985,0.647737,-0.39466,-0.246033,4,1,0
28.508683,0.46414,-0.25076,-0.298469,4,1,0
28.543382,0.516391,-0.147621,-0.380205,4,1,0
28.57808,0.483803,0.490246,-0.757083,4,1,0
28.607805,0.444134,0.478343,-1.116772,4,1,0
28.642534,0.525345,0.28595,-1.277756,4,1,0
28.67723,0.092398,0.286878,-1.431973,4,1,0
28.706954,-0.188648,0.021297,-1.380575,4,1,0
28.741683,-0.411586,-0.275232,-1.033001,4,1,0
28.776351,-0.611407,-0.01848,-0.214913,4,1,0
28.81108,-0.652779,0.106512,0.180619,4,1,0
28.845748,-0.974207,0.205662,0.303757,4,1,0
28.875503,-1.22192,0.021463,0.200024,4,1,0
28.910201,-1.421143,-0.013243,-0.011676,4,1,0
28.9449,-1.349292,-0.105613,-0.03356,4,1,0
28.974624,-1.101811,-0.240424,0.294242,4,1,0
29.009353,-1.000707,-0.012043,0.214041,4,1,0
29.044051,-1.174187,0.088606,0.075466,4,1,0
29.07875,-0.929837,-0.59233,0.023904,4,1,0
29.108504,-0.575221,-0.731573,0.06637,4,1,0
29.143172,-0.855012,-0.395331,0.174982,4,1,0
29.182845,-0.845486,-0.297695,0.479288,4,1,0
29.212569,-0.566772,-0.23732,0.341,4,1,0
29.242324,-0.222956,-0.003405,-0.017769,4,1,0
29.277023,0.211078,0.044721,-0.147377,4,1,0
29.311721,0.776779,-0.055461,-0.196575,4,1,0
29.341445,1.027284,0.167143,-0.36545,4,1,0
29.376174,1.193144,0.127036,-0.001498,4,1,0
29.410873,1.123499,-0.125968,-0.041302,4,1,0
29.445571,1.121537,0.065094,0.050611,4,1,0
29.48027,1.00877,0.239379,0.033335,4,1,0
29.509994,1.159265,0.447867,0.505822,4,1,0
29.544723,1.72494,0.376399,0.493053,4,1,0
29.579391,1.574541,-0.565393,0.718082,4,1,0
29.609145,0.645226,-0.363661,1.176566,4,1,0
29.643844,-0.432648,-0.946607,0.277988,4,1,0
29.678505,0.51748,-0.329974,0.854561,4,1,0
29.713204,2.427087,-0.516962,-0.497128,4,1,0
29.742958,-2.867078,-0.871059,0.277856,4,1,0
29.777626,-1.184833,-0.399753,-0.033038,4,1,0
29.817299,-1.575899,-0.232117,1.210398,4,1,0
29.84211,-1.309619,-0.047538,0.824527,4,1,0
29.876778,-1.17189,-1.252237,-0.297767,4,1,0
29.911507,-2.03625,-1.018982,-0.524516,4,1,0
29.946175,-2.333325,-0.136198,-0.681188,5,0,0
29.97593,-3.310965,-0.084123,-1.706358,5,0,0
30.010628,-3.247374,0.430336,-1.640597,5,0,0
30.045327,-0.864648,-0.557311,-1.243322,5,0,0
30.075051,-0.028975,-0.903469,-0.668688,5,0,0
30.10978,-0.101206,-0.877267,-0.93106,5,0,0
30.144448,-0.34459,-0.435005,-0.53677,5,0,0
30.174202,-0.230866,-0.532347,0.139408,5,0,0
30.208931,-0.204948,-0.710697,0.531125,5,0,0
30.243599,-0.007382,-0.397046,1.384944,5,0,0
30.278328,1.09732,-0.610773,1.681392,5,0,0
30.312996,2.220027,-0.185003,2.112156,5,0,0
30.342751,1.341245,-0.628742,1.125504,5,0,0
30.377449,0.889604,0.253805,-1.349801,5,0,0
30.412148,3.135236,1.485821,-0.127101,5,0,0
30.441872,3.034809,2.164368,-0.230835,5,0,0
30.476601,-2.172646,1.454317,-1.466153,5,0,0
30.511269,0.100365,1.226038,-1.984055,5,0,0
30.541024,0.649053,1.882326,-1.921013,5,0,0
30.575753,1.707306,1.307835,-0.831498,5,0,0
30.610421,0.603594,0.904997,0.217798,5,0,0
30.64515,-1.043979,1.05991,0.370105,5,0,0
30.67486,-2.071592,1.16774,0.693563,5,0,0
30.709558,-4.629923,-1.160973,1.720819,5,0,0
30.744257,-9.198378,-1.782752,4.789681,5,0,0
30.778955,-24.280849,-9.714977,4.693158,5,0,0
30.808679,-25.706977,-10.177093,1.071191,5,0,0
30.843408,-1.779846,-16.823334,3.098453,5,0,0
30.878076,-4.777467,-9.787379,-7.099835,5,0,0
30.907831,-8.220453,-5.042443,-17.296843,5,0,0
30.94256,1.811394,-14.456185,-12.566701,5,0,0
30.977228,65.092516,-20.8155,0.08775,5,0,0
31.011957,13.371026,-0.440833,-8.36399,5,0,0
31.041681,7.121994,2.656318,-3.471426,5,0,0
31.076379,9.327189,-4.120886,3.301682,5,0,0
31.111078,2.653307,0.58968,-1.490112,5,0,0
31.145776,-0.470997,-0.969978,-2.515197,5,0,0
31.175501,0.457577,-1.728344,-1.801945,5,0,0
31.21023,-0.214415,-1.844849,-1.137479,5,0,0
31.244898,-3.292432,-3.734775,-1.130463,5,0,0
31.274652,-3.213672,-2.228974,-0.997491,5,0,0
31.309381,-2.63015,-1.671329,-0.300668,5,0,0
31.344049,-0.43925,-2.09559,-1.144302,5,0,0
31.373804,0.602953,-2.300013,-0.079736,5,0,0
31.408502,0.411328,-1.205052,1.404398,5,0,0
31.443201,-1.709651,-0.555252,0.676855,5,0,0
31.477899,-2.472406,-0.341539,0.504167,5,0,0
31.512598,-1.997125,-2.468087,-0.653118,5,0,0
31.542322,-1.364842,-2.861619,-0.552336,5,0,0
31.577051,-0.286599,-0.706156,0.089828,5,0,0
31.611719,0.712871,-0.101246,0.618369,5,0,0
31.651392,0.090966,0.08232,0.952949,5,0,0
31.676188,-0.370125,0.295009,0.664992,5,0,0
31.710856,-0.824788,-1.304306,0.124097,5,0,0
31.750529,-0.434762,-1.608097,0.527807,5,0,0
31.77531,-0.024226,-1.039159,0.675585,5,0,0
31.810008,0.75064,-0.194641,0.483964,5,0,0
31.844707,1.187595,-0.3759,0.38758,5,0,0
31.879405,1.165048,-0.142815,0.531863,5,0,0
31.909129,0.608286,0.062012,0.424133,5,0,0
31.943858,0.112214,-0.146775,0.274577,5,0,0
31.978526,0.209191,-0.183342,0.615583,5,0,0
32.008281,0.294937,0.268197,0.486213,5,0,0
32.04301,0.258584,0.401234,0.13651,5,0,0
32.077678,0.512987,0.226074,0.090923,5,0,0
32.107432,0.231271,0.091767,0.10869,5,0,0
32.142131,-0.19851,-0.005185,-0.305994,5,0,0
32.176829,-0.519461,-0.448611,-0.669781,5,0,0
32.211528,-0.702292,0.210118,-0.604731,5,0,0
32.241282,-0.673353,0.317751,-0.638536,5,0,0
32.27595,-0.691166,0.077392,-0.900834,5,0,0
32.310679,-0.783065,0.321498,-0.770856,5,0,0
32.345347,-0.859159,0.157458,-0.924775,5,0,0
32.375102,-0.891415,0.286692,-0.719496,5,0,0
32.409831,-0.765747,0.217951,-0.654926,5,0,0
32.444499,-0.751376,0.419873,-0.697943,5,0,0
32.479228,-0.735252,0.314779,-0.695576,5,0,0
32.508952,-0.538202,0.377142,-0.399165,5,0,0
32.543651,0.201759,-0.108926,0.153004,5,0,0
32.578349,0.018205,-0.103478,0.117241,5,0,0
32.613048,0.05966,0.210707,0.105832,5,0,0
32.642772,0.405024,0.189316,-0.11988,5,0,0
32.67748,0.733287,0.165316,0.014788,5,0,0
32.712148,0.669299,-0.455277,0.2308,5,0,0
32.741902,0.518307,-0.679994,0.138258,5,0,0
32.776631,0.077197,-0.682441,-0.025157,5,0,0
32.811299,-0.515674,-0.26852,-0.128797,5,0,0
32.841054,-0.656174,-0.337258,-0.324033,5,0,0
32.875752,-0.468789,-0.212966,-0.276126,5,0,0
32.910451,-0.338533,-0.11015,-0.192239,5,0,0
32.945149,-0.983021,0.070115,-0.511495,5,0,0
32.974904,-1.372699,0.118909,-0.551179,5,0,0
33.009572,-1.03286,0.098719,-0.32034,5,0,0
33.044301,-0.580708,0.003334,-0.199865,5,0,0
33.078969,-0.075594,-0.132939,-0.07034,5,0,0
33.108724,0.141777,-0.191002,0.023083,5,0,0
33.143453,0.194907,-0.154805,0.101099,5,0,0
33.178121,0.304658,-0.128089,0.203129,5,0,0
33.207875,0.53208,-0.079193,0.347262,5,0,0
33.242574,0.558035,-0.08154,0.321903,5,0,0
33.277272,0.500653,-0.200263,0.188601,5,0,0
33.311971,0.342748,-0.099319,-0.029119,5,0,0
33.341725,0.349992,0.130537,-0.134972,5,0,0
33.371449,0.393512,0.073464,-0.148393,5,0,0
33.411122,-0.001588,-0.290794,-0.166458,5,0,0
33.440877,0.076761,-0.043109,-0.164153,5,0,0
33.475545,0.076528,-0.225,-0.209298,5,0,0
33.510274,-0.033534,-0.175482,-0.23761,5,0,0
33.549916,-0.133376,-0.135907,-0.452839,5,0,0
33.574697,-0.100793,-0.044532,-0.408998,5,0,0
33.609395,-0.033595,-0.12225,-0.455126,5,0,0
33.644094,-0.115131,-0.02797,-0.507837,5,0,0
